2025-05-20 14:28:13 INFO::Writing function arguments to log file
2025-05-20 14:28:13 DEBUG::Function arguments
2025-05-20 14:28:13 DEBUG::Output folder: filtered_path_TSS_output
2025-05-20 14:28:13 DEBUG::Min Abundance: 0.001000
2025-05-20 14:28:13 DEBUG::Min Prevalence: 0.050000
2025-05-20 14:28:13 DEBUG::Normalization: TSS
2025-05-20 14:28:13 DEBUG::Transform: LOG
2025-05-20 14:28:13 DEBUG::Analysis method: LM
2025-05-20 14:28:13 DEBUG::Max significance: 0.250000
2025-05-20 14:28:13 DEBUG::Random effects: cross
2025-05-20 14:28:13 DEBUG::Fixed effects: leachate,timepoint
2025-05-20 14:28:13 DEBUG::Correction method: BH
2025-05-20 14:28:13 DEBUG::Standardize: TRUE
2025-05-20 14:28:13 DEBUG::Cores: 1
2025-05-20 14:28:13 INFO::Verifying options selected are valid
2025-05-20 14:28:13 INFO::Determining format of input files
2025-05-20 14:28:13 INFO::Input format is data samples as rows and metadata samples as rows
2025-05-20 14:28:13 DEBUG::A total of 63 samples were found in both the data and metadata
2025-05-20 14:28:13 DEBUG::Reordering data/metadata to use same sample ordering
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs P221.PWY
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6269
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6163
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5747
2025-05-20 14:29:15 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:15 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5509
2025-05-20 14:29:16 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:16 INFO::Creating scatter plot for continuous data, timepoint vs CALVIN.PWY
2025-05-20 14:29:16 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:16 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5188
2025-05-20 14:29:16 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:16 INFO::Creating scatter plot for continuous data, timepoint vs THRESYN.PWY
2025-05-20 14:29:16 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:16 INFO::Creating scatter plot for continuous data, timepoint vs PYRIDNUCSAL.PWY
2025-05-20 14:29:16 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:16 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5420
2025-05-20 14:29:16 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:16 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6167
2025-05-20 14:29:17 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:17 INFO::Creating scatter plot for continuous data, timepoint vs HISTSYN.PWY
2025-05-20 14:29:17 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:17 INFO::Creating scatter plot for continuous data, timepoint vs METHANOGENESIS.PWY
2025-05-20 14:29:17 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:17 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5499
2025-05-20 14:29:17 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:17 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6071
2025-05-20 14:29:17 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:17 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7644
2025-05-20 14:29:17 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:17 INFO::Creating scatter plot for continuous data, timepoint vs VALDEG.PWY
2025-05-20 14:29:18 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:18 INFO::Creating scatter plot for continuous data, timepoint vs PANTO.PWY
2025-05-20 14:29:18 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:18 INFO::Creating scatter plot for continuous data, timepoint vs PWY.1622
2025-05-20 14:29:18 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:18 INFO::Creating scatter plot for continuous data, timepoint vs PWY.3001
2025-05-20 14:29:18 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:18 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5028
2025-05-20 14:29:18 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:18 INFO::Creating scatter plot for continuous data, timepoint vs GLUCOSE1PMETAB.PWY
2025-05-20 14:29:18 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:18 INFO::Creating scatter plot for continuous data, timepoint vs GLYCOGENSYNTH.PWY
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs PYRIDOXSYN.PWY
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6151
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5913
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6612
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs ARO.PWY
2025-05-20 14:29:19 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:19 INFO::Creating scatter plot for continuous data, timepoint vs KETOGLUCONMET.PWY
2025-05-20 14:29:20 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:20 INFO::Creating scatter plot for continuous data, timepoint vs PWY.1269
2025-05-20 14:29:20 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:20 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5088
2025-05-20 14:29:20 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:20 INFO::Creating scatter plot for continuous data, timepoint vs HISDEG.PWY
2025-05-20 14:29:20 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:20 INFO::Creating scatter plot for continuous data, timepoint vs PWY.2221
2025-05-20 14:29:20 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:20 INFO::Creating scatter plot for continuous data, timepoint vs SER.GLYSYN.PWY
2025-05-20 14:29:20 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:20 INFO::Creating scatter plot for continuous data, timepoint vs METH.ACETATE.PWY
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs ALL.CHORISMATE.PWY
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs CODH.PWY
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5100
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs ARGSYNBSUB.PWY
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs P241.PWY
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs P23.PWY
2025-05-20 14:29:21 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:21 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5180
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5182
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs P562.PWY
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs GALACT.GLUCUROCAT.PWY
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6956
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5427
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs DENITRIFICATION.PWY
2025-05-20 14:29:22 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:22 INFO::Creating scatter plot for continuous data, timepoint vs CHLOROPHYLL.SYN
2025-05-20 14:29:23 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:23 INFO::Creating scatter plot for continuous data, timepoint vs ARGSYN.PWY
2025-05-20 14:29:23 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:23 INFO::Creating scatter plot for continuous data, timepoint vs COLANSYN.PWY
2025-05-20 14:29:23 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:23 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5529
2025-05-20 14:29:23 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:23 INFO::Creating scatter plot for continuous data, timepoint vs PENTOSE.P.PWY
2025-05-20 14:29:23 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:23 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5659
2025-05-20 14:29:23 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:23 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6895
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6545
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs GLYOXYLATE.BYPASS
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6317
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs PWY0.1533
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs PRPP.PWY
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs PWY.2942
2025-05-20 14:29:24 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:24 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7400
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6147
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs PWY0.162
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs P621.PWY
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs HEMESYN2.PWY
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs PWY.3661
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs P124.PWY
2025-05-20 14:29:25 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:25 INFO::Creating scatter plot for continuous data, timepoint vs FAO.PWY
2025-05-20 14:29:26 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:26 INFO::Creating scatter plot for continuous data, timepoint vs POLYAMINSYN3.PWY
2025-05-20 14:29:26 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:26 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5097
2025-05-20 14:29:26 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:26 INFO::Creating scatter plot for continuous data, timepoint vs TRNA.CHARGING.PWY
2025-05-20 14:29:26 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:26 INFO::Creating scatter plot for continuous data, timepoint vs FOLSYN.PWY
2025-05-20 14:29:26 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:26 INFO::Creating scatter plot for continuous data, timepoint vs P122.PWY
2025-05-20 14:29:26 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:26 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7315
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6478
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5121
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5855
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5856
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5857
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6708
2025-05-20 14:29:27 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:27 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7539
2025-05-20 14:29:28 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:28 INFO::Creating scatter plot for continuous data, timepoint vs P161.PWY
2025-05-20 14:29:28 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:28 INFO::Creating scatter plot for continuous data, timepoint vs PWY.6891
2025-05-20 14:29:28 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:28 INFO::Creating scatter plot for continuous data, timepoint vs PWY.5104
2025-05-20 14:29:28 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:28 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7328
2025-05-20 14:29:28 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:28 INFO::Creating scatter plot for continuous data, timepoint vs SUCSYN.PWY
2025-05-20 14:29:28 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:28 INFO::Creating scatter plot for continuous data, timepoint vs X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY
2025-05-20 14:29:29 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:29 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7528
2025-05-20 14:29:29 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:29 INFO::Creating scatter plot for continuous data, timepoint vs PWY.7347
2025-05-20 14:29:29 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:31 INFO::Plotting data for metadata number 2, leachate
2025-05-20 14:29:31 INFO::Creating scatter plot for continuous data, leachate vs DENITRIFICATION.PWY
2025-05-20 14:29:31 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:31 INFO::Creating scatter plot for continuous data, leachate vs PWY.6728
2025-05-20 14:29:31 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:31 INFO::Creating scatter plot for continuous data, leachate vs PWY0.1533
2025-05-20 14:29:31 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:31 INFO::Creating scatter plot for continuous data, leachate vs PWY.7373
2025-05-20 14:29:31 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:31 INFO::Creating scatter plot for continuous data, leachate vs PWY.7371
2025-05-20 14:29:31 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:31 INFO::Creating scatter plot for continuous data, leachate vs PWY.5741
2025-05-20 14:29:32 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:32 INFO::Creating scatter plot for continuous data, leachate vs PWY.5415
2025-05-20 14:29:32 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:32 INFO::Creating scatter plot for continuous data, leachate vs PWY.7392
2025-05-20 14:29:32 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:32 INFO::Creating scatter plot for continuous data, leachate vs PWY.6338
2025-05-20 14:29:32 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:32 INFO::Creating scatter plot for continuous data, leachate vs PWY.7097
2025-05-20 14:29:32 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:32 INFO::Creating scatter plot for continuous data, leachate vs PWY.7098
2025-05-20 14:29:33 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:33 INFO::Creating scatter plot for continuous data, leachate vs P184.PWY
2025-05-20 14:29:33 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:33 INFO::Creating scatter plot for continuous data, leachate vs GALLATE.DEGRADATION.II.PWY
2025-05-20 14:29:33 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:33 INFO::Creating scatter plot for continuous data, leachate vs METHYLGALLATE.DEGRADATION.PWY
2025-05-20 14:29:33 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:33 INFO::Creating scatter plot for continuous data, leachate vs GALLATE.DEGRADATION.I.PWY
2025-05-20 14:29:33 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:33 INFO::Creating scatter plot for continuous data, leachate vs PWY.6641
2025-05-20 14:29:33 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:33 INFO::Creating scatter plot for continuous data, leachate vs PWY.922
2025-05-20 14:29:34 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:34 INFO::Creating scatter plot for continuous data, leachate vs PWY.5910
2025-05-20 14:29:34 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:34 INFO::Creating scatter plot for continuous data, leachate vs PWY.5419
2025-05-20 14:29:34 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:34 INFO::Creating scatter plot for continuous data, leachate vs PWY.6545
2025-05-20 14:29:34 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:34 INFO::Creating scatter plot for continuous data, leachate vs P281.PWY
2025-05-20 14:29:34 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:34 INFO::Creating scatter plot for continuous data, leachate vs PWY.5920
2025-05-20 14:29:34 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:34 INFO::Creating scatter plot for continuous data, leachate vs PWY.5420
2025-05-20 14:29:35 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:35 INFO::Creating scatter plot for continuous data, leachate vs PWY.5417
2025-05-20 14:29:35 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:35 INFO::Creating scatter plot for continuous data, leachate vs PWY.5431
2025-05-20 14:29:35 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:35 INFO::Creating scatter plot for continuous data, leachate vs PWY.1541
2025-05-20 14:29:35 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:35 INFO::Creating scatter plot for continuous data, leachate vs P108.PWY
2025-05-20 14:29:35 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:35 INFO::Creating scatter plot for continuous data, leachate vs PWY.6182
2025-05-20 14:29:36 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:36 INFO::Creating scatter plot for continuous data, leachate vs P122.PWY
2025-05-20 14:29:36 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:36 INFO::Creating scatter plot for continuous data, leachate vs PWYG.321
2025-05-20 14:29:36 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:36 INFO::Creating scatter plot for continuous data, leachate vs P124.PWY
2025-05-20 14:29:36 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:36 INFO::Creating scatter plot for continuous data, leachate vs PWY.6263
2025-05-20 14:29:36 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:36 INFO::Creating scatter plot for continuous data, leachate vs PWY.5430
2025-05-20 14:29:36 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:36 INFO::Creating scatter plot for continuous data, leachate vs ENTBACSYN.PWY
2025-05-20 14:29:37 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:37 INFO::Creating scatter plot for continuous data, leachate vs PWY.5104
2025-05-20 14:29:37 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:37 INFO::Creating scatter plot for continuous data, leachate vs PWY.7315
2025-05-20 14:29:37 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:37 INFO::Creating scatter plot for continuous data, leachate vs PWY.5705
2025-05-20 14:29:37 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:37 INFO::Creating scatter plot for continuous data, leachate vs PWY.181
2025-05-20 14:29:37 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:37 INFO::Creating scatter plot for continuous data, leachate vs PWY.7286
2025-05-20 14:29:37 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:37 INFO::Creating scatter plot for continuous data, leachate vs GLUCOSE1PMETAB.PWY
2025-05-20 14:29:38 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:38 INFO::Creating scatter plot for continuous data, leachate vs PWY.4984
2025-05-20 14:29:38 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:38 INFO::Creating scatter plot for continuous data, leachate vs NONMEVIPP.PWY
2025-05-20 14:29:38 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:38 INFO::Creating scatter plot for continuous data, leachate vs PWY.7560
2025-05-20 14:29:38 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:38 INFO::Creating scatter plot for continuous data, leachate vs PWY.5180
2025-05-20 14:29:38 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:38 INFO::Creating scatter plot for continuous data, leachate vs PWY.5182
2025-05-20 14:29:38 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:38 INFO::Creating scatter plot for continuous data, leachate vs ALL.CHORISMATE.PWY
2025-05-20 14:29:39 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:39 INFO::Creating scatter plot for continuous data, leachate vs PWY.6628
2025-05-20 14:29:39 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:39 INFO::Creating scatter plot for continuous data, leachate vs CATECHOL.ORTHO.CLEAVAGE.PWY
2025-05-20 14:29:39 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:39 INFO::Creating scatter plot for continuous data, leachate vs PWY.6478
2025-05-20 14:29:39 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:39 INFO::Creating scatter plot for continuous data, leachate vs PWY.6749
2025-05-20 14:29:40 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:40 INFO::Creating scatter plot for continuous data, leachate vs PWY.5860
2025-05-20 14:29:40 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:40 INFO::Creating scatter plot for continuous data, leachate vs PWY.5862
2025-05-20 14:29:40 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:40 INFO::Creating scatter plot for continuous data, leachate vs PWY.5845
2025-05-20 14:29:40 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:40 INFO::Creating scatter plot for continuous data, leachate vs PWY.5850
2025-05-20 14:29:40 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:40 INFO::Creating scatter plot for continuous data, leachate vs PWY.5896
2025-05-20 14:29:41 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:41 INFO::Creating scatter plot for continuous data, leachate vs PWY.5971
2025-05-20 14:29:41 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:41 INFO::Creating scatter plot for continuous data, leachate vs PWY.7323
2025-05-20 14:29:41 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:41 INFO::Creating scatter plot for continuous data, leachate vs PWY.7376
2025-05-20 14:29:41 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:41 INFO::Creating scatter plot for continuous data, leachate vs P23.PWY
2025-05-20 14:29:41 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:41 INFO::Creating scatter plot for continuous data, leachate vs PWY.1622
2025-05-20 14:29:42 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:42 INFO::Creating scatter plot for continuous data, leachate vs PWY.6151
2025-05-20 14:29:42 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:42 INFO::Creating scatter plot for continuous data, leachate vs PWY1G.0
2025-05-20 14:29:42 DEBUG::`geom_smooth()` using formula = 'y ~ x'
2025-05-20 14:29:42 INFO::Creating scatter plot for continuous data, leachate vs KETOGLUCONMET.PWY
2025-05-20 14:29:42 DEBUG::`geom_smooth()` using formula = 'y ~ x'
